order_datetime,order_date,order_time,pizza_name,quantity,year,month,day,weekday,hour
2015-02-24 21:35:05,24-02-2015,21:35:05,The Barbecue Chicken Pizza,1,2015,2,24,1,21
2015-02-24 21:35:05,24-02-2015,21:35:05,The Thai Chicken Pizza,1,2015,2,24,1,21
2015-02-24 21:48:31,24-02-2015,21:48:31,The California Chicken Pizza,1,2015,2,24,1,21
2015-02-24 21:48:31,24-02-2015,21:48:31,The Five Cheese Pizza,1,2015,2,24,1,21
2015-02-24 21:48:31,24-02-2015,21:48:31,The Pepperoni Pizza,1,2015,2,24,1,21
2015-02-24 21:48:31,24-02-2015,21:48:31,The Prosciutto and Arugula Pizza,1,2015,2,24,1,21
2015-02-24 21:50:48,24-02-2015,21:50:48,The Five Cheese Pizza,1,2015,2,24,1,21
2015-02-24 21:50:48,24-02-2015,21:50:48,The Pepperoni Pizza,1,2015,2,24,1,21
2015-02-24 21:50:48,24-02-2015,21:50:48,The Spinach Supreme Pizza,1,2015,2,24,1,21
2015-02-24 22:57:58,24-02-2015,22:57:58,The Spinach Supreme Pizza,1,2015,2,24,1,22
2015-02-25 10:54:03,25-02-2015,10:54:03,The Four Cheese Pizza,2,2015,2,25,2,10
2015-02-25 10:54:03,25-02-2015,10:54:03,The Napolitana Pizza,1,2015,2,25,2,10
2015-02-25 11:37:52,25-02-2015,11:37:52,The Hawaiian Pizza,1,2015,2,25,2,11
2015-02-25 11:47:42,25-02-2015,11:47:42,The Barbecue Chicken Pizza,1,2015,2,25,2,11
2015-02-25 11:50:16,25-02-2015,11:50:16,The Big Meat Pizza,1,2015,2,25,2,11
2015-02-25 11:50:16,25-02-2015,11:50:16,The Chicken Pesto Pizza,1,2015,2,25,2,11
2015-02-25 11:50:16,25-02-2015,11:50:16,The Thai Chicken Pizza,1,2015,2,25,2,11
2015-02-25 11:50:16,25-02-2015,11:50:16,The Vegetables + Vegetables Pizza,1,2015,2,25,2,11
2015-02-25 12:00:21,25-02-2015,12:00:21,The Barbecue Chicken Pizza,1,2015,2,25,2,12
2015-02-25 12:00:21,25-02-2015,12:00:21,The Four Cheese Pizza,1,2015,2,25,2,12
2015-02-25 12:00:55,25-02-2015,12:00:55,The California Chicken Pizza,1,2015,2,25,2,12
2015-02-25 12:00:55,25-02-2015,12:00:55,The Chicken Pesto Pizza,1,2015,2,25,2,12
2015-02-25 12:00:55,25-02-2015,12:00:55,The Italian Capocollo Pizza,1,2015,2,25,2,12
2015-02-25 12:22:27,25-02-2015,12:22:27,The California Chicken Pizza,1,2015,2,25,2,12
2015-02-25 12:22:27,25-02-2015,12:22:27,The Four Cheese Pizza,1,2015,2,25,2,12
2015-02-25 12:22:27,25-02-2015,12:22:27,The Pepperoni Pizza,1,2015,2,25,2,12
2015-02-25 12:22:27,25-02-2015,12:22:27,The Pepper Salami Pizza,1,2015,2,25,2,12
2015-02-25 12:22:27,25-02-2015,12:22:27,The Vegetables + Vegetables Pizza,1,2015,2,25,2,12
2015-02-25 12:32:36,25-02-2015,12:32:36,The Italian Vegetables Pizza,1,2015,2,25,2,12
2015-02-25 12:32:36,25-02-2015,12:32:36,The Soppressata Pizza,1,2015,2,25,2,12
2015-02-25 12:32:36,25-02-2015,12:32:36,The Thai Chicken Pizza,1,2015,2,25,2,12
2015-02-25 12:34:40,25-02-2015,12:34:40,The Big Meat Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Big Meat Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Calabrese Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Five Cheese Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Four Cheese Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,"The Pepperoni, Mushroom, and Peppers Pizza",2,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Pepperoni Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Pepperoni Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Prosciutto and Arugula Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Sicilian Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Southwest Chicken Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Spinach Pesto Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Spinach Supreme Pizza,1,2015,2,25,2,12
2015-02-25 12:39:18,25-02-2015,12:39:18,The Greek Pizza,1,2015,2,25,2,12
2015-02-25 12:41:42,25-02-2015,12:41:42,The Chicken Alfredo Pizza,1,2015,2,25,2,12
2015-02-25 12:43:23,25-02-2015,12:43:23,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,25,2,12
2015-02-25 12:43:23,25-02-2015,12:43:23,The Vegetables + Vegetables Pizza,1,2015,2,25,2,12
2015-02-25 12:44:09,25-02-2015,12:44:09,The Italian Capocollo Pizza,1,2015,2,25,2,12
2015-02-25 12:45:11,25-02-2015,12:45:11,The Barbecue Chicken Pizza,1,2015,2,25,2,12
2015-02-25 12:45:11,25-02-2015,12:45:11,The Big Meat Pizza,1,2015,2,25,2,12
2015-02-25 12:45:11,25-02-2015,12:45:11,The Classic Deluxe Pizza,1,2015,2,25,2,12
2015-02-25 12:57:10,25-02-2015,12:57:10,The Italian Supreme Pizza,1,2015,2,25,2,12
2015-02-25 12:57:10,25-02-2015,12:57:10,The Greek Pizza,1,2015,2,25,2,12
2015-02-25 13:01:51,25-02-2015,13:01:51,The Chicken Pesto Pizza,1,2015,2,25,2,13
2015-02-25 13:08:59,25-02-2015,13:08:59,The Four Cheese Pizza,1,2015,2,25,2,13
2015-02-25 13:08:59,25-02-2015,13:08:59,The Spinach and Feta Pizza,1,2015,2,25,2,13
2015-02-25 13:10:46,25-02-2015,13:10:46,The Hawaiian Pizza,1,2015,2,25,2,13
2015-02-25 13:18:01,25-02-2015,13:18:01,The Spinach and Feta Pizza,1,2015,2,25,2,13
2015-02-25 13:24:42,25-02-2015,13:24:42,The Chicken Pesto Pizza,1,2015,2,25,2,13
2015-02-25 13:24:42,25-02-2015,13:24:42,The Classic Deluxe Pizza,1,2015,2,25,2,13
2015-02-25 13:29:23,25-02-2015,13:29:23,The Soppressata Pizza,1,2015,2,25,2,13
2015-02-25 13:36:09,25-02-2015,13:36:09,The Big Meat Pizza,1,2015,2,25,2,13
2015-02-25 13:36:09,25-02-2015,13:36:09,The Chicken Alfredo Pizza,1,2015,2,25,2,13
2015-02-25 13:36:09,25-02-2015,13:36:09,The Classic Deluxe Pizza,1,2015,2,25,2,13
2015-02-25 13:36:09,25-02-2015,13:36:09,The Hawaiian Pizza,1,2015,2,25,2,13
2015-02-25 13:36:09,25-02-2015,13:36:09,The Mexicana Pizza,1,2015,2,25,2,13
2015-02-25 13:36:09,25-02-2015,13:36:09,The Southwest Chicken Pizza,1,2015,2,25,2,13
2015-02-25 13:36:09,25-02-2015,13:36:09,The Spinach and Feta Pizza,1,2015,2,25,2,13
2015-02-25 14:24:47,25-02-2015,14:24:47,The Italian Vegetables Pizza,1,2015,2,25,2,14
2015-02-25 14:25:47,25-02-2015,14:25:47,The Spicy Italian Pizza,1,2015,2,25,2,14
2015-02-25 14:43:41,25-02-2015,14:43:41,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,25,2,14
2015-02-25 14:43:41,25-02-2015,14:43:41,The Soppressata Pizza,1,2015,2,25,2,14
2015-02-25 14:43:41,25-02-2015,14:43:41,The Soppressata Pizza,1,2015,2,25,2,14
2015-02-25 15:07:18,25-02-2015,15:07:18,The Italian Supreme Pizza,1,2015,2,25,2,15
2015-02-25 15:07:18,25-02-2015,15:07:18,The Sicilian Pizza,1,2015,2,25,2,15
2015-02-25 15:11:35,25-02-2015,15:11:35,The Classic Deluxe Pizza,1,2015,2,25,2,15
2015-02-25 15:11:35,25-02-2015,15:11:35,The Pepper Salami Pizza,1,2015,2,25,2,15
2015-02-25 15:39:00,25-02-2015,15:39:00,The Barbecue Chicken Pizza,1,2015,2,25,2,15
2015-02-25 15:39:00,25-02-2015,15:39:00,The Italian Vegetables Pizza,1,2015,2,25,2,15
2015-02-25 15:39:00,25-02-2015,15:39:00,The Spinach and Feta Pizza,1,2015,2,25,2,15
2015-02-25 15:44:27,25-02-2015,15:44:27,The Five Cheese Pizza,1,2015,2,25,2,15
2015-02-25 15:44:27,25-02-2015,15:44:27,The Sicilian Pizza,1,2015,2,25,2,15
2015-02-25 15:44:27,25-02-2015,15:44:27,The Thai Chicken Pizza,1,2015,2,25,2,15
2015-02-25 15:44:27,25-02-2015,15:44:27,The Vegetables + Vegetables Pizza,1,2015,2,25,2,15
2015-02-25 15:49:29,25-02-2015,15:49:29,The Italian Capocollo Pizza,1,2015,2,25,2,15
2015-02-25 15:49:29,25-02-2015,15:49:29,The Napolitana Pizza,1,2015,2,25,2,15
2015-02-25 15:52:00,25-02-2015,15:52:00,The Mexicana Pizza,1,2015,2,25,2,15
2015-02-25 15:54:56,25-02-2015,15:54:56,The Big Meat Pizza,1,2015,2,25,2,15
2015-02-25 15:54:56,25-02-2015,15:54:56,The Four Cheese Pizza,1,2015,2,25,2,15
2015-02-25 15:54:56,25-02-2015,15:54:56,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,25,2,15
2015-02-25 16:28:11,25-02-2015,16:28:11,The Sicilian Pizza,1,2015,2,25,2,16
2015-02-25 16:28:11,25-02-2015,16:28:11,The Spinach and Feta Pizza,1,2015,2,25,2,16
2015-02-25 16:38:42,25-02-2015,16:38:42,The Vegetables + Vegetables Pizza,1,2015,2,25,2,16
2015-02-25 16:51:29,25-02-2015,16:51:29,The Five Cheese Pizza,1,2015,2,25,2,16
2015-02-25 16:51:29,25-02-2015,16:51:29,The Pepper Salami Pizza,1,2015,2,25,2,16
2015-02-25 16:58:06,25-02-2015,16:58:06,The Green Garden Pizza,1,2015,2,25,2,16
2015-02-25 16:58:06,25-02-2015,16:58:06,The Thai Chicken Pizza,1,2015,2,25,2,16
2015-02-25 17:05:27,25-02-2015,17:05:27,The Calabrese Pizza,1,2015,2,25,2,17
2015-02-25 17:09:14,25-02-2015,17:09:14,The Green Garden Pizza,1,2015,2,25,2,17
2015-02-25 17:09:14,25-02-2015,17:09:14,The Spinach Supreme Pizza,1,2015,2,25,2,17
2015-02-25 17:22:08,25-02-2015,17:22:08,The Four Cheese Pizza,1,2015,2,25,2,17
2015-02-25 17:22:08,25-02-2015,17:22:08,The Southwest Chicken Pizza,1,2015,2,25,2,17
2015-02-25 17:22:08,25-02-2015,17:22:08,The Spinach Pesto Pizza,1,2015,2,25,2,17
2015-02-25 17:22:08,25-02-2015,17:22:08,The Spinach and Feta Pizza,1,2015,2,25,2,17
2015-02-25 17:25:13,25-02-2015,17:25:13,The Big Meat Pizza,1,2015,2,25,2,17
2015-02-25 17:25:13,25-02-2015,17:25:13,The Four Cheese Pizza,1,2015,2,25,2,17
2015-02-25 17:25:13,25-02-2015,17:25:13,The Sicilian Pizza,1,2015,2,25,2,17
2015-02-25 17:25:13,25-02-2015,17:25:13,The Spicy Italian Pizza,1,2015,2,25,2,17
2015-02-25 17:45:10,25-02-2015,17:45:10,The Classic Deluxe Pizza,1,2015,2,25,2,17
2015-02-25 17:45:10,25-02-2015,17:45:10,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,25,2,17
2015-02-25 17:59:30,25-02-2015,17:59:30,The Pepper Salami Pizza,1,2015,2,25,2,17
2015-02-25 18:00:51,25-02-2015,18:00:51,The Green Garden Pizza,1,2015,2,25,2,18
2015-02-25 18:00:51,25-02-2015,18:00:51,The Italian Capocollo Pizza,1,2015,2,25,2,18
2015-02-25 18:15:41,25-02-2015,18:15:41,The Five Cheese Pizza,1,2015,2,25,2,18
2015-02-25 18:15:41,25-02-2015,18:15:41,The Spicy Italian Pizza,1,2015,2,25,2,18
2015-02-25 18:19:46,25-02-2015,18:19:46,The Four Cheese Pizza,1,2015,2,25,2,18
2015-02-25 18:44:25,25-02-2015,18:44:25,The Italian Vegetables Pizza,1,2015,2,25,2,18
2015-02-25 18:44:25,25-02-2015,18:44:25,The Southwest Chicken Pizza,1,2015,2,25,2,18
2015-02-25 18:49:43,25-02-2015,18:49:43,The Napolitana Pizza,1,2015,2,25,2,18
2015-02-25 18:49:43,25-02-2015,18:49:43,The Southwest Chicken Pizza,1,2015,2,25,2,18
2015-02-25 18:49:43,25-02-2015,18:49:43,The Vegetables + Vegetables Pizza,1,2015,2,25,2,18
2015-02-25 18:58:00,25-02-2015,18:58:00,The Chicken Alfredo Pizza,1,2015,2,25,2,18
2015-02-25 18:58:00,25-02-2015,18:58:00,The Four Cheese Pizza,1,2015,2,25,2,18
2015-02-25 18:58:00,25-02-2015,18:58:00,The Pepperoni Pizza,1,2015,2,25,2,18
2015-02-25 18:58:00,25-02-2015,18:58:00,The Soppressata Pizza,1,2015,2,25,2,18
2015-02-25 19:31:42,25-02-2015,19:31:42,The Soppressata Pizza,1,2015,2,25,2,19
2015-02-25 19:41:18,25-02-2015,19:41:18,The Sicilian Pizza,1,2015,2,25,2,19
2015-02-25 19:44:04,25-02-2015,19:44:04,The Barbecue Chicken Pizza,1,2015,2,25,2,19
2015-02-25 19:54:47,25-02-2015,19:54:47,The Four Cheese Pizza,1,2015,2,25,2,19
2015-02-25 19:54:47,25-02-2015,19:54:47,The Napolitana Pizza,1,2015,2,25,2,19
2015-02-25 20:03:38,25-02-2015,20:03:38,The California Chicken Pizza,1,2015,2,25,2,20
2015-02-25 20:03:38,25-02-2015,20:03:38,The Sicilian Pizza,1,2015,2,25,2,20
2015-02-25 20:13:37,25-02-2015,20:13:37,The Spinach and Feta Pizza,1,2015,2,25,2,20
2015-02-25 20:15:01,25-02-2015,20:15:01,The Chicken Alfredo Pizza,1,2015,2,25,2,20
2015-02-25 20:15:01,25-02-2015,20:15:01,The Classic Deluxe Pizza,1,2015,2,25,2,20
2015-02-25 20:15:01,25-02-2015,20:15:01,The Thai Chicken Pizza,1,2015,2,25,2,20
2015-02-25 20:15:01,25-02-2015,20:15:01,The Thai Chicken Pizza,1,2015,2,25,2,20
2015-02-25 20:16:05,25-02-2015,20:16:05,The Big Meat Pizza,1,2015,2,25,2,20
2015-02-25 20:27:43,25-02-2015,20:27:43,The Chicken Pesto Pizza,1,2015,2,25,2,20
2015-02-25 20:27:43,25-02-2015,20:27:43,The Prosciutto and Arugula Pizza,1,2015,2,25,2,20
2015-02-25 20:41:17,25-02-2015,20:41:17,The Mexicana Pizza,1,2015,2,25,2,20
2015-02-25 20:41:17,25-02-2015,20:41:17,The Greek Pizza,1,2015,2,25,2,20
2015-02-25 20:46:02,25-02-2015,20:46:02,The Big Meat Pizza,2,2015,2,25,2,20
2015-02-25 21:08:05,25-02-2015,21:08:05,The Italian Supreme Pizza,1,2015,2,25,2,21
2015-02-25 21:08:05,25-02-2015,21:08:05,The Sicilian Pizza,1,2015,2,25,2,21
2015-02-25 21:08:05,25-02-2015,21:08:05,The Sicilian Pizza,1,2015,2,25,2,21
2015-02-25 21:16:08,25-02-2015,21:16:08,The Southwest Chicken Pizza,1,2015,2,25,2,21
2015-02-25 21:26:35,25-02-2015,21:26:35,The California Chicken Pizza,1,2015,2,25,2,21
2015-02-25 21:26:35,25-02-2015,21:26:35,The Napolitana Pizza,1,2015,2,25,2,21
2015-02-25 21:39:51,25-02-2015,21:39:51,The Napolitana Pizza,1,2015,2,25,2,21
2015-02-26 12:01:09,26-02-2015,12:01:09,The Big Meat Pizza,1,2015,2,26,3,12
2015-02-26 12:01:09,26-02-2015,12:01:09,The Spinach Supreme Pizza,1,2015,2,26,3,12
2015-02-26 12:03:11,26-02-2015,12:03:11,The Mexicana Pizza,1,2015,2,26,3,12
2015-02-26 12:08:52,26-02-2015,12:08:52,The Napolitana Pizza,1,2015,2,26,3,12
2015-02-26 12:08:52,26-02-2015,12:08:52,The Sicilian Pizza,1,2015,2,26,3,12
2015-02-26 12:12:46,26-02-2015,12:12:46,The Big Meat Pizza,1,2015,2,26,3,12
2015-02-26 12:12:46,26-02-2015,12:12:46,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,26,3,12
2015-02-26 12:12:46,26-02-2015,12:12:46,The Pepper Salami Pizza,1,2015,2,26,3,12
2015-02-26 12:16:27,26-02-2015,12:16:27,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,26,3,12
2015-02-26 12:16:27,26-02-2015,12:16:27,The Pepperoni Pizza,1,2015,2,26,3,12
2015-02-26 12:16:27,26-02-2015,12:16:27,The Sicilian Pizza,2,2015,2,26,3,12
2015-02-26 12:18:48,26-02-2015,12:18:48,The Four Cheese Pizza,1,2015,2,26,3,12
2015-02-26 12:18:48,26-02-2015,12:18:48,The Sicilian Pizza,1,2015,2,26,3,12
2015-02-26 12:22:34,26-02-2015,12:22:34,The Greek Pizza,1,2015,2,26,3,12
2015-02-26 12:39:02,26-02-2015,12:39:02,The Italian Capocollo Pizza,1,2015,2,26,3,12
2015-02-26 12:39:02,26-02-2015,12:39:02,The Spinach and Feta Pizza,1,2015,2,26,3,12
2015-02-26 12:39:02,26-02-2015,12:39:02,The Thai Chicken Pizza,1,2015,2,26,3,12
2015-02-26 12:58:00,26-02-2015,12:58:00,The Hawaiian Pizza,1,2015,2,26,3,12
2015-02-26 12:58:00,26-02-2015,12:58:00,The Mexicana Pizza,1,2015,2,26,3,12
2015-02-26 13:04:26,26-02-2015,13:04:26,The Barbecue Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,The Hawaiian Pizza,2,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,The Italian Supreme Pizza,1,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,The Mexicana Pizza,1,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,The Mexicana Pizza,1,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,The Pepperoni Pizza,1,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,The Soppressata Pizza,1,2015,2,26,3,13
2015-02-26 13:04:26,26-02-2015,13:04:26,The Soppressata Pizza,1,2015,2,26,3,13
2015-02-26 13:06:30,26-02-2015,13:06:30,The Thai Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:07:13,26-02-2015,13:07:13,The Classic Deluxe Pizza,1,2015,2,26,3,13
2015-02-26 13:07:13,26-02-2015,13:07:13,The Spinach Supreme Pizza,1,2015,2,26,3,13
2015-02-26 13:07:13,26-02-2015,13:07:13,The Thai Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:13:35,26-02-2015,13:13:35,The Thai Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:25:04,26-02-2015,13:25:04,The Italian Vegetables Pizza,1,2015,2,26,3,13
2015-02-26 13:44:24,26-02-2015,13:44:24,The Big Meat Pizza,1,2015,2,26,3,13
2015-02-26 13:44:24,26-02-2015,13:44:24,The California Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:44:24,26-02-2015,13:44:24,The Italian Supreme Pizza,1,2015,2,26,3,13
2015-02-26 13:50:11,26-02-2015,13:50:11,The Italian Vegetables Pizza,1,2015,2,26,3,13
2015-02-26 13:50:11,26-02-2015,13:50:11,The Spinach Pesto Pizza,1,2015,2,26,3,13
2015-02-26 13:50:14,26-02-2015,13:50:14,The Hawaiian Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Barbecue Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The California Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The California Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Five Cheese Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Italian Vegetables Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Mediterranean Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Napolitana Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Pepperoni Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Prosciutto and Arugula Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Spinach Supreme Pizza,1,2015,2,26,3,13
2015-02-26 13:52:23,26-02-2015,13:52:23,The Thai Chicken Pizza,1,2015,2,26,3,13
2015-02-26 13:56:18,26-02-2015,13:56:18,The Chicken Pesto Pizza,1,2015,2,26,3,13
2015-02-26 13:56:18,26-02-2015,13:56:18,The Chicken Pesto Pizza,1,2015,2,26,3,13
2015-02-26 13:56:18,26-02-2015,13:56:18,The Sicilian Pizza,1,2015,2,26,3,13
2015-02-26 13:56:18,26-02-2015,13:56:18,The Spinach and Feta Pizza,1,2015,2,26,3,13
2015-02-26 14:08:46,26-02-2015,14:08:46,The Four Cheese Pizza,1,2015,2,26,3,14
2015-02-26 14:18:48,26-02-2015,14:18:48,The Napolitana Pizza,1,2015,2,26,3,14
2015-02-26 14:18:48,26-02-2015,14:18:48,The Southwest Chicken Pizza,1,2015,2,26,3,14
2015-02-26 14:18:48,26-02-2015,14:18:48,The Vegetables + Vegetables Pizza,1,2015,2,26,3,14
2015-02-26 14:28:31,26-02-2015,14:28:31,The Pepperoni Pizza,1,2015,2,26,3,14
2015-02-26 14:48:56,26-02-2015,14:48:56,The Pepper Salami Pizza,1,2015,2,26,3,14
2015-02-26 15:22:08,26-02-2015,15:22:08,The Five Cheese Pizza,1,2015,2,26,3,15
2015-02-26 15:22:08,26-02-2015,15:22:08,The Hawaiian Pizza,1,2015,2,26,3,15
2015-02-26 15:22:08,26-02-2015,15:22:08,The Pepper Salami Pizza,1,2015,2,26,3,15
2015-02-26 15:39:19,26-02-2015,15:39:19,The Chicken Pesto Pizza,1,2015,2,26,3,15
2015-02-26 15:39:19,26-02-2015,15:39:19,The Pepperoni Pizza,1,2015,2,26,3,15
2015-02-26 15:39:19,26-02-2015,15:39:19,The Spinach and Feta Pizza,1,2015,2,26,3,15
2015-02-26 15:58:02,26-02-2015,15:58:02,The Italian Capocollo Pizza,1,2015,2,26,3,15
2015-02-26 15:58:02,26-02-2015,15:58:02,The Mexicana Pizza,1,2015,2,26,3,15
2015-02-26 15:58:02,26-02-2015,15:58:02,The Pepperoni Pizza,1,2015,2,26,3,15
2015-02-26 15:58:02,26-02-2015,15:58:02,The Thai Chicken Pizza,1,2015,2,26,3,15
2015-02-26 15:58:38,26-02-2015,15:58:38,The Calabrese Pizza,1,2015,2,26,3,15
2015-02-26 15:58:38,26-02-2015,15:58:38,The Hawaiian Pizza,1,2015,2,26,3,15
2015-02-26 15:58:38,26-02-2015,15:58:38,The Italian Capocollo Pizza,1,2015,2,26,3,15
2015-02-26 15:58:38,26-02-2015,15:58:38,The Pepperoni Pizza,1,2015,2,26,3,15
2015-02-26 16:01:28,26-02-2015,16:01:28,The Pepper Salami Pizza,1,2015,2,26,3,16
2015-02-26 16:01:28,26-02-2015,16:01:28,The Spicy Italian Pizza,1,2015,2,26,3,16
2015-02-26 16:15:25,26-02-2015,16:15:25,The Italian Capocollo Pizza,1,2015,2,26,3,16
2015-02-26 16:15:25,26-02-2015,16:15:25,The Spinach Supreme Pizza,1,2015,2,26,3,16
2015-02-26 16:20:18,26-02-2015,16:20:18,The Greek Pizza,1,2015,2,26,3,16
2015-02-26 16:27:20,26-02-2015,16:27:20,The Chicken Pesto Pizza,1,2015,2,26,3,16
2015-02-26 16:32:16,26-02-2015,16:32:16,The Classic Deluxe Pizza,1,2015,2,26,3,16
2015-02-26 16:53:26,26-02-2015,16:53:26,The Pepper Salami Pizza,1,2015,2,26,3,16
2015-02-26 16:55:17,26-02-2015,16:55:17,The Italian Vegetables Pizza,1,2015,2,26,3,16
2015-02-26 16:55:17,26-02-2015,16:55:17,The Pepper Salami Pizza,1,2015,2,26,3,16
2015-02-26 17:16:51,26-02-2015,17:16:51,The Mediterranean Pizza,1,2015,2,26,3,17
2015-02-26 17:16:51,26-02-2015,17:16:51,The Soppressata Pizza,1,2015,2,26,3,17
2015-02-26 17:22:05,26-02-2015,17:22:05,The Classic Deluxe Pizza,1,2015,2,26,3,17
2015-02-26 17:22:05,26-02-2015,17:22:05,The Vegetables + Vegetables Pizza,1,2015,2,26,3,17
2015-02-26 17:24:43,26-02-2015,17:24:43,The Chicken Alfredo Pizza,1,2015,2,26,3,17
2015-02-26 17:24:43,26-02-2015,17:24:43,The Napolitana Pizza,1,2015,2,26,3,17
2015-02-26 17:24:43,26-02-2015,17:24:43,The Sicilian Pizza,1,2015,2,26,3,17
2015-02-26 17:31:14,26-02-2015,17:31:14,The Big Meat Pizza,1,2015,2,26,3,17
2015-02-26 17:37:19,26-02-2015,17:37:19,The Hawaiian Pizza,1,2015,2,26,3,17
2015-02-26 17:37:19,26-02-2015,17:37:19,The Mediterranean Pizza,1,2015,2,26,3,17
2015-02-26 17:37:19,26-02-2015,17:37:19,The Spinach and Feta Pizza,1,2015,2,26,3,17
2015-02-26 17:37:19,26-02-2015,17:37:19,The Thai Chicken Pizza,1,2015,2,26,3,17
2015-02-26 17:45:02,26-02-2015,17:45:02,The Hawaiian Pizza,1,2015,2,26,3,17
2015-02-26 17:45:02,26-02-2015,17:45:02,The Prosciutto and Arugula Pizza,2,2015,2,26,3,17
2015-02-26 17:50:20,26-02-2015,17:50:20,The California Chicken Pizza,1,2015,2,26,3,17
2015-02-26 17:50:20,26-02-2015,17:50:20,The Spinach and Feta Pizza,1,2015,2,26,3,17
2015-02-26 17:51:35,26-02-2015,17:51:35,The Classic Deluxe Pizza,1,2015,2,26,3,17
2015-02-26 17:51:35,26-02-2015,17:51:35,The Sicilian Pizza,1,2015,2,26,3,17
2015-02-26 17:51:35,26-02-2015,17:51:35,The Soppressata Pizza,1,2015,2,26,3,17
2015-02-26 17:53:56,26-02-2015,17:53:56,The Hawaiian Pizza,1,2015,2,26,3,17
2015-02-26 17:53:56,26-02-2015,17:53:56,The Spinach and Feta Pizza,1,2015,2,26,3,17
2015-02-26 18:19:17,26-02-2015,18:19:17,The Italian Vegetables Pizza,1,2015,2,26,3,18
2015-02-26 18:26:17,26-02-2015,18:26:17,The Italian Vegetables Pizza,1,2015,2,26,3,18
2015-02-26 18:26:17,26-02-2015,18:26:17,"The Pepperoni, Mushroom, and Peppers Pizza",1,2015,2,26,3,18
2015-02-26 18:26:17,26-02-2015,18:26:17,The Greek Pizza,1,2015,2,26,3,18
2015-02-26 18:37:03,26-02-2015,18:37:03,The California Chicken Pizza,1,2015,2,26,3,18
2015-02-26 18:37:03,26-02-2015,18:37:03,The Pepperoni Pizza,1,2015,2,26,3,18
2015-02-26 18:37:03,26-02-2015,18:37:03,The Pepper Salami Pizza,1,2015,2,26,3,18
2015-02-26 18:37:03,26-02-2015,18:37:03,The Sicilian Pizza,1,2015,2,26,3,18
2015-02-26 18:49:00,26-02-2015,18:49:00,The Barbecue Chicken Pizza,1,2015,2,26,3,18
